Month,Day,Hour,AC System Output (W),AC System Output (kWh)
5,15,7,966.521,0.966521
5,15,8,1504.48,1.50448
5,15,9,2085.067,2.085067
5,15,10,2789.019,2.7890189999999997
5,15,11,3144.7,3.1447
5,15,12,3265.581,3.265581
5,15,13,3115.014,3.115014
5,15,14,2756.437,2.756437
5,15,15,2078.396,2.078396
5,15,16,1433.292,1.433292
5,15,17,812.482,0.8124819999999999
5,15,18,319.238,0.319238
5,15,19,5.802,0.005802
5,15,20,0.0,0.0
5,15,21,0.0,0.0
5,15,22,0.0,0.0
5,15,23,0.0,0.0
5,16,0,0.0,0.0
5,16,1,0.0,0.0
5,16,2,0.0,0.0
5,16,3,0.0,0.0
5,16,4,0.0,0.0
5,16,5,21.953,0.021953
5,16,6,1147.362,1.147362
5,16,7,1607.335,1.607335
5,16,8,2304.9,2.3049
5,16,9,3339.833,3.339833
5,16,10,3960.963,3.960963
5,16,11,4359.652,4.359652
5,16,12,4493.666,4.493666
5,16,13,4261.163,4.261163
5,16,14,3829.368,3.829368
5,16,15,3151.729,3.151729
5,16,16,2102.87,2.10287
5,16,17,1255.088,1.255088
5,16,18,507.925,0.507925
5,16,19,35.589,0.035588999999999996
5,16,20,0.0,0.0
5,16,21,0.0,0.0
5,16,22,0.0,0.0
5,16,23,0.0,0.0
5,17,0,0.0,0.0
5,17,1,0.0,0.0
5,17,2,0.0,0.0
5,17,3,0.0,0.0
5,17,4,0.0,0.0
5,17,5,65.25,0.06525
5,17,6,1908.225,1.9082249999999998
5,17,7,2792.635,2.792635
5,17,8,3720.243,3.720243
5,17,9,4885.388,4.885388
5,17,10,5606.253,5.606253
5,17,11,6172.985,6.172985
5,17,12,6260.034,6.260033999999999
5,17,13,6033.644,6.033644000000001
5,17,14,5463.55,5.463550000000001
5,17,15,4616.625,4.616625
5,17,16,3334.634,3.334634
5,17,17,2169.03,2.1690300000000002
5,17,18,874.712,0.8747119999999999
5,17,19,86.948,0.086948
5,17,20,0.0,0.0
5,17,21,0.0,0.0
5,17,22,0.0,0.0
5,17,23,0.0,0.0
5,18,0,0.0,0.0
5,18,1,0.0,0.0
5,18,2,0.0,0.0
5,18,3,0.0,0.0
5,18,4,0.0,0.0
5,18,5,26.852,0.026852
5,18,6,1074.769,1.074769
5,18,7,1543.938,1.543938
5,18,8,2247.734,2.247734
5,18,9,3243.46,3.2434600000000002
5,18,10,3838.453,3.838453
5,18,11,4302.816,4.302816
5,18,12,4458.351,4.4583509999999995
5,18,13,4259.918,4.259918
5,18,14,3794.396,3.7943960000000003
5,18,15,3077.61,3.07761
5,18,16,2052.81,2.05281
5,18,17,1213.89,1.2138900000000001
5,18,18,502.231,0.502231
5,18,19,41.615,0.041615
5,18,20,0.0,0.0
5,18,21,0.0,0.0
5,18,22,0.0,0.0
5,18,23,0.0,0.0
5,19,0,0.0,0.0
5,19,1,0.0,0.0
5,19,2,0.0,0.0
5,19,3,0.0,0.0
5,19,4,0.0,0.0
5,19,5,199.845,0.199845
5,19,6,2421.501,2.421501
5,19,7,3827.289,3.8272890000000004
5,19,8,5472.866,5.472866
5,19,9,6626.032,6.626032
5,19,10,7916.146,7.9161459999999995
5,19,11,8563.97,8.56397
5,19,12,8775.997,8.775997
5,19,13,8468.143,8.468143
5,19,14,7770.455,7.770455
5,19,15,6487.403,6.4874030000000005
5,19,16,5049.119,5.049118999999999
5,19,17,3210.549,3.210549
5,19,18,1678.176,1.678176
5,19,19,211.287,0.211287
5,19,20,0.0,0.0
5,19,21,0.0,0.0
5,19,22,0.0,0.0
5,19,23,0.0,0.0
5,20,0,0.0,0.0
5,20,1,0.0,0.0
5,20,2,0.0,0.0
5,20,3,0.0,0.0
5,20,4,0.0,0.0
5,20,5,26.976,0.026976
5,20,6,925.87,0.92587
5,20,7,1405.111,1.405111
5,20,8,2063.498,2.063498
5,20,9,3038.134,3.038134
5,20,10,3632.139,3.632139
5,20,11,3988.448,3.988448
5,20,12,4037.722,4.0377220000000005
5,20,13,3883.584,3.883584
5,20,14,3471.638,3.471638
5,20,15,2846.459,2.846459
5,20,16,1902.198,1.902198
5,20,17,1126.128,1.126128
5,20,18,460.757,0.460757
5,20,19,43.061,0.043061
5,20,20,0.0,0.0
5,20,21,0.0,0.0
5,20,22,0.0,0.0
5,20,23,0.0,0.0
5,21,0,0.0,0.0
5,21,1,0.0,0.0
5,21,2,0.0,0.0
5,21,3,0.0,0.0
5,21,4,0.0,0.0
5,21,5,309.217,0.30921699999999996
5,21,6,2523.95,2.5239499999999997
5,21,7,4495.037,4.495037
5,21,8,6571.647,6.571647
5,21,9,8083.536,8.083536
5,21,10,9261.967,9.261967
5,21,11,9682.578,9.682578
5,21,12,9223.541,9.223540999999999
5,21,13,8918.668,8.918668
5,21,14,8527.438,8.527438
5,21,15,7646.884,7.646884
5,21,16,5990.77,5.99077
5,21,17,3909.565,3.909565
5,21,18,2126.713,2.126713
5,21,19,390.663,0.39066300000000004
5,21,20,0.0,0.0
5,21,21,0.0,0.0
5,21,22,0.0,0.0
5,21,23,0.0,0.0
5,22,0,0.0,0.0
5,22,1,0.0,0.0
5,22,2,0.0,0.0
5,22,3,0.0,0.0
5,22,4,0.0,0.0
5,22,5,267.554,0.26755399999999996
5,22,6,2598.459,2.5984589999999996
5,22,7,4022.241,4.022241
5,22,8,5889.84,5.88984
5,22,9,7550.677,7.550676999999999
5,22,10,8508.815,8.508815
5,22,11,9163.712,9.163712
5,22,12,9254.116,9.254116
5,22,13,8921.553,8.921553
5,22,14,8179.143,8.179143
5,22,15,7084.76,7.08476
5,22,16,5375.065,5.375064999999999
5,22,17,3721.272,3.721272
5,22,18,1838.265,1.838265
5,22,19,399.152,0.399152
5,22,20,0.0,0.0
5,22,21,0.0,0.0
5,22,22,0.0,0.0
5,22,23,0.0,0.0
5,23,0,0.0,0.0
5,23,1,0.0,0.0
5,23,2,0.0,0.0
5,23,3,0.0,0.0
5,23,4,0.0,0.0
5,23,5,233.637,0.233637
5,23,6,2471.097,2.4710970000000003
5,23,7,3988.704,3.9887040000000002
5,23,8,5793.795,5.793795
5,23,9,7207.635,7.207635
5,23,10,8508.84,8.50884
5,23,11,9108.63,9.10863
5,23,12,9246.512,9.246512000000001
5,23,13,8873.28,8.873280000000001
5,23,14,8101.315,8.101315
5,23,15,6698.809,6.698809
5,23,16,5271.276,5.271275999999999
5,23,17,3410.358,3.410358
5,23,18,1833.624,1.833624
5,23,19,279.447,0.279447
5,23,20,0.0,0.0
5,23,21,0.0,0.0
5,23,22,0.0,0.0
5,23,23,0.0,0.0
5,24,0,0.0,0.0
5,24,1,0.0,0.0
5,24,2,0.0,0.0
5,24,3,0.0,0.0
5,24,4,0.0,0.0
5,24,5,296.207,0.296207
5,24,6,2613.434,2.6134340000000003
5,24,7,4073.683,4.073683
5,24,8,5863.029,5.863029
5,24,9,7364.547,7.364547
5,24,10,8254.901,8.254901
5,24,11,8715.013,8.715013
5,24,12,8806.099,8.806099
5,24,13,8788.962,8.788962
5,24,14,8254.668,8.254667999999999
5,24,15,7243.686,7.243685999999999
5,24,16,5512.357,5.512357
5,24,17,3820.687,3.820687
5,24,18,1882.814,1.882814
5,24,19,438.827,0.438827
5,24,20,0.0,0.0
5,24,21,0.0,0.0
5,24,22,0.0,0.0
5,24,23,0.0,0.0
5,25,0,0.0,0.0
5,25,1,0.0,0.0
5,25,2,0.0,0.0
5,25,3,0.0,0.0
5,25,4,0.0,0.0
5,25,5,158.633,0.158633
5,25,6,2450.524,2.4505239999999997
5,25,7,3243.717,3.243717
5,25,8,4685.319,4.685319000000001
5,25,9,5880.232,5.880232
5,25,10,6982.674,6.982674
5,25,11,7466.802,7.4668019999999995
5,25,12,7565.578,7.565578
5,25,13,7280.263,7.280263
5,25,14,6650.088,6.650087999999999
5,25,15,5486.234,5.4862340000000005
5,25,16,4262.458,4.262458
5,25,17,2649.91,2.6499099999999998
5,25,18,1350.912,1.3509120000000001
5,25,19,200.726,0.200726
5,25,20,0.0,0.0
5,25,21,0.0,0.0
5,25,22,0.0,0.0
5,25,23,0.0,0.0
5,26,0,0.0,0.0
5,26,1,0.0,0.0
5,26,2,0.0,0.0
5,26,3,0.0,0.0
5,26,4,0.0,0.0
5,26,5,439.839,0.439839
5,26,6,3201.006,3.201006
5,26,7,5114.303,5.114303
5,26,8,7223.704,7.223704
5,26,9,8805.35,8.80535
5,26,10,9881.542,9.881542
5,26,11,10522.198,10.522198
5,26,12,10645.945,10.645945
5,26,13,10255.042,10.255042
5,26,14,9262.339,9.262339
5,26,15,7863.535,7.863535
5,26,16,6384.855,6.384855
5,26,17,4538.941,4.5389409999999994
5,26,18,2565.696,2.565696
5,26,19,636.338,0.636338
5,26,20,0.0,0.0
5,26,21,0.0,0.0
5,26,22,0.0,0.0
5,26,23,0.0,0.0
5,27,0,0.0,0.0
5,27,1,0.0,0.0
5,27,2,0.0,0.0
5,27,3,0.0,0.0
5,27,4,0.0,0.0
5,27,5,322.234,0.32223399999999996
5,27,6,2596.52,2.59652
5,27,7,4348.188,4.348188
5,27,8,5979.933,5.979933
5,27,9,7699.954,7.699954
5,27,10,8799.591,8.799591
5,27,11,9406.617,9.406617
5,27,12,9586.533,9.586533
5,27,13,9242.589,9.242589
5,27,14,8380.282,8.380282
5,27,15,7180.004,7.180004
5,27,16,5707.089,5.707089
5,27,17,3842.414,3.842414
5,27,18,1958.392,1.9583920000000001
5,27,19,501.936,0.5019359999999999
5,27,20,0.0,0.0
5,27,21,0.0,0.0
5,27,22,0.0,0.0
5,27,23,0.0,0.0
5,28,0,0.0,0.0
5,28,1,0.0,0.0
5,28,2,0.0,0.0
5,28,3,0.0,0.0
5,28,4,0.0,0.0
5,28,5,169.934,0.169934
5,28,6,2411.982,2.411982
5,28,7,3198.274,3.198274
5,28,8,4611.865,4.611865
5,28,9,5712.256,5.712256
5,28,10,6741.173,6.741173
5,28,11,7252.755,7.2527550000000005
5,28,12,7320.589,7.320589
5,28,13,7065.053,7.065053
5,28,14,6415.292,6.415292
5,28,15,5283.788,5.2837879999999995
5,28,16,4128.027,4.128027
5,28,17,2575.391,2.575391
5,28,18,1342.093,1.342093
5,28,19,212.991,0.212991
5,28,20,0.0,0.0
5,28,21,0.0,0.0
5,28,22,0.0,0.0
5,28,23,0.0,0.0
5,29,0,0.0,0.0
5,29,1,0.0,0.0
5,29,2,0.0,0.0
5,29,3,0.0,0.0
5,29,4,0.0,0.0
5,29,5,380.844,0.380844
5,29,6,2838.413,2.838413
5,29,7,4466.416,4.466416000000001
5,29,8,6334.923,6.334923
5,29,9,7576.89,7.576890000000001
5,29,10,8546.329,8.546329
5,29,11,9369.699,9.369699
5,29,12,9694.505,9.694505
5,29,13,9364.328,9.364327999999999
5,29,14,8648.708,8.648708000000001
5,29,15,7545.46,7.54546
5,29,16,5980.489,5.9804889999999995
5,29,17,4318.054,4.318054
5,29,18,2299.21,2.29921
5,29,19,549.284,0.549284
5,29,20,0.0,0.0
5,29,21,0.0,0.0
5,29,22,0.0,0.0
5,29,23,0.0,0.0
5,30,0,0.0,0.0
5,30,1,0.0,0.0
5,30,2,0.0,0.0
5,30,3,0.0,0.0
5,30,4,0.0,0.0
5,30,5,95.689,0.095689
5,30,6,1690.128,1.6901279999999999
5,30,7,2245.363,2.2453629999999998
5,30,8,3456.65,3.4566500000000002
5,30,9,4388.962,4.388962
5,30,10,5362.752,5.362752
5,30,11,5815.612,5.815612
5,30,12,5958.912,5.958912000000001
5,30,13,5712.018,5.712018
5,30,14,5148.77,5.148770000000001
5,30,15,4252.247,4.2522470000000006
5,30,16,3077.035,3.077035
5,30,17,2077.121,2.077121
5,30,18,895.753,0.895753
5,30,19,146.787,0.146787
5,30,20,0.0,0.0
5,30,21,0.0,0.0
5,30,22,0.0,0.0
5,30,23,0.0,0.0
5,31,0,0.0,0.0
5,31,1,0.0,0.0
5,31,2,0.0,0.0
5,31,3,0.0,0.0
5,31,4,0.0,0.0
5,31,5,310.46,0.31045999999999996
5,31,6,2688.7,2.6887
5,31,7,4079.962,4.079962
5,31,8,5871.671,5.871671
5,31,9,7280.115,7.2801149999999994
5,31,10,8493.679,8.493679
5,31,11,9035.237,9.035236999999999
5,31,12,9059.14,9.05914
5,31,13,8836.798,8.836798
5,31,14,8193.393,8.193393
5,31,15,7158.907,7.158907
5,31,16,5477.263,5.477263
5,31,17,3858.897,3.858897
5,31,18,1989.971,1.989971
5,31,19,405.716,0.405716
5,31,20,0.0,0.0
5,31,21,0.0,0.0
5,31,22,0.0,0.0
5,31,23,0.0,0.0
6,1,0,0.0,0.0
6,1,1,0.0,0.0
6,1,2,0.0,0.0
6,1,3,0.0,0.0
6,1,4,0.0,0.0
6,1,5,4.678,0.004678
6,1,6,273.033,0.273033
6,1,7,586.297,0.5862970000000001
6,1,8,986.429,0.986429
6,1,9,1405.632,1.405632
6,1,10,1787.74,1.78774
6,1,11,2151.102,2.151102
6,1,12,2247.344,2.247344
6,1,13,2162.668,2.162668
6,1,14,1822.898,1.822898
6,1,15,1425.789,1.425789
6,1,16,984.984,0.9849840000000001
6,1,17,584.822,0.584822
6,1,18,254.42,0.25442
6,1,19,26.692,0.026692
6,1,20,0.0,0.0
6,1,21,0.0,0.0
6,1,22,0.0,0.0
6,1,23,0.0,0.0
6,2,0,0.0,0.0
6,2,1,0.0,0.0
6,2,2,0.0,0.0
6,2,3,0.0,0.0
6,2,4,0.0,0.0
6,2,5,344.744,0.34474400000000005
6,2,6,2701.149,2.701149
6,2,7,4135.551,4.135551
6,2,8,5893.56,5.893560000000001
6,2,9,7392.357,7.392357
6,2,10,8539.591,8.539591
6,2,11,9247.037,9.247037
6,2,12,9478.536,9.478536
6,2,13,9152.182,9.152182
6,2,14,8429.05,8.42905
6,2,15,7252.13,7.25213
6,2,16,5601.123,5.601122999999999
6,2,17,4013.14,4.01314
6,2,18,2101.514,2.1015140000000003
6,2,19,613.571,0.613571
6,2,20,0.0,0.0
6,2,21,0.0,0.0
6,2,22,0.0,0.0
6,2,23,0.0,0.0
6,3,0,0.0,0.0
6,3,1,0.0,0.0
6,3,2,0.0,0.0
6,3,3,0.0,0.0
6,3,4,0.0,0.0
6,3,5,276.81,0.27681
6,3,6,2571.041,2.571041
6,3,7,3905.225,3.9052249999999997
6,3,8,5234.137,5.234137
6,3,9,6659.09,6.65909
6,3,10,7517.524,7.517524000000001
6,3,11,8120.692,8.120692
6,3,12,8429.534,8.429534
6,3,13,8154.036,8.154036
6,3,14,7535.544,7.535544
6,3,15,6386.481,6.386481
6,3,16,5123.624,5.1236239999999995
6,3,17,3366.815,3.366815
6,3,18,1682.613,1.6826130000000001
6,3,19,401.58,0.40158
6,3,20,0.0,0.0
6,3,21,0.0,0.0
6,3,22,0.0,0.0
6,3,23,0.0,0.0
6,4,0,0.0,0.0
6,4,1,0.0,0.0
6,4,2,0.0,0.0
6,4,3,0.0,0.0
6,4,4,0.0,0.0
6,4,5,371.38,0.37138
6,4,6,2718.467,2.718467
6,4,7,4482.502,4.482502
6,4,8,6122.123,6.122122999999999
6,4,9,7795.934,7.795934
6,4,10,8774.083,8.774083000000001
6,4,11,9446.454,9.446454
6,4,12,9586.24,9.58624
6,4,13,9275.549,9.275549000000002
6,4,14,8516.568,8.516568
6,4,15,7343.269,7.343269
6,4,16,5880.631,5.880631
6,4,17,4022.128,4.022128
6,4,18,2121.748,2.121748
6,4,19,650.912,0.650912
6,4,20,0.0,0.0
6,4,21,0.0,0.0
6,4,22,0.0,0.0
6,4,23,0.0,0.0
6,5,0,0.0,0.0
6,5,1,0.0,0.0
6,5,2,0.0,0.0
6,5,3,0.0,0.0
6,5,4,0.0,0.0
6,5,5,323.171,0.323171
6,5,6,2758.869,2.7588690000000002
6,5,7,4137.36,4.137359999999999
6,5,8,5927.946,5.9279459999999995
6,5,9,7267.488,7.267488
6,5,10,8448.311,8.448311
6,5,11,9055.791,9.055791
6,5,12,9124.478,9.124478
6,5,13,8813.673,8.813673000000001
6,5,14,8048.876,8.048876
6,5,15,6924.891,6.924891
6,5,16,5384.282,5.384282
6,5,17,3875.451,3.875451
6,5,18,2055.322,2.0553220000000003
6,5,19,467.321,0.46732100000000004
6,5,20,0.0,0.0
6,5,21,0.0,0.0
6,5,22,0.0,0.0
6,5,23,0.0,0.0
6,6,0,0.0,0.0
6,6,1,0.0,0.0
6,6,2,0.0,0.0
6,6,3,0.0,0.0
6,6,4,0.0,0.0
6,6,5,384.042,0.384042
6,6,6,2711.974,2.711974
6,6,7,4475.415,4.475415
6,6,8,5965.117,5.965117
6,6,9,7466.653,7.466653
6,6,10,8344.313,8.344313
6,6,11,9142.105,9.142104999999999
6,6,12,9407.448,9.407448
6,6,13,9117.881,9.117880999999999
6,6,14,8421.802,8.421802
6,6,15,7392.076,7.392076
6,6,16,6007.134,6.007134
6,6,17,4095.46,4.09546
6,6,18,2182.268,2.182268
6,6,19,691.248,0.6912480000000001
6,6,20,0.0,0.0
6,6,21,0.0,0.0
6,6,22,0.0,0.0
6,6,23,0.0,0.0
6,7,0,0.0,0.0
6,7,1,0.0,0.0
6,7,2,0.0,0.0
6,7,3,0.0,0.0
6,7,4,0.0,0.0
6,7,5,428.213,0.428213
6,7,6,2730.983,2.730983
6,7,7,4729.379,4.729379
6,7,8,6813.568,6.813568
6,7,9,8330.079,8.330079
6,7,10,9513.327,9.513326999999999
6,7,11,10034.338,10.034338
6,7,12,10008.025,10.008025
6,7,13,9681.882,9.681882
6,7,14,8952.605,8.952605
6,7,15,7831.03,7.83103
6,7,16,6186.115,6.186115
6,7,17,4191.836,4.191836
6,7,18,2451.656,2.451656
6,7,19,723.2,0.7232000000000001
6,7,20,0.0,0.0
6,7,21,0.0,0.0
6,7,22,0.0,0.0
6,7,23,0.0,0.0
6,8,0,0.0,0.0
6,8,1,0.0,0.0
6,8,2,0.0,0.0
6,8,3,0.0,0.0
6,8,4,0.0,0.0
6,8,5,285.072,0.285072
6,8,6,2537.319,2.537319
6,8,7,3919.698,3.919698
6,8,8,5206.391,5.206391
6,8,9,6758.89,6.75889
6,8,10,7648.037,7.648037
6,8,11,8437.069,8.437069
6,8,12,8532.898,8.532898
6,8,13,8256.334,8.256334
6,8,14,7521.807,7.521807
6,8,15,6267.933,6.267933
6,8,16,5063.211,5.063211
6,8,17,3426.284,3.426284
6,8,18,1982.275,1.982275
6,8,19,473.352,0.473352
6,8,20,0.0,0.0
6,8,21,0.0,0.0
6,8,22,0.0,0.0
6,8,23,0.0,0.0
6,9,0,0.0,0.0
6,9,1,0.0,0.0
6,9,2,0.0,0.0
6,9,3,0.0,0.0
6,9,4,0.0,0.0
6,9,5,360.037,0.360037
6,9,6,2743.246,2.743246
6,9,7,4171.839,4.171839
6,9,8,6031.515,6.031515000000001
6,9,9,7721.607,7.721607
6,9,10,8679.65,8.679649999999999
6,9,11,9197.254,9.197254000000001
6,9,12,9123.235,9.123235000000001
6,9,13,8828.176,8.828176
6,9,14,8261.591,8.261591000000001
6,9,15,7282.758,7.282757999999999
6,9,16,5633.225,5.633225
6,9,17,4020.146,4.020146
6,9,18,2147.018,2.147018
6,9,19,695.888,0.6958880000000001
6,9,20,0.0,0.0
6,9,21,0.0,0.0
6,9,22,0.0,0.0
6,9,23,0.0,0.0
6,10,0,0.0,0.0
6,10,1,0.0,0.0
6,10,2,0.0,0.0
6,10,3,0.0,0.0
6,10,4,0.0,0.0
6,10,5,434.829,0.434829
6,10,6,2780.078,2.780078
6,10,7,4728.787,4.7287870000000005
6,10,8,6653.133,6.6531329999999995
6,10,9,8029.024,8.029024
6,10,10,9095.746,9.095745999999998
6,10,11,9617.174,9.617174
6,10,12,9912.608,9.912608
6,10,13,9573.661,9.573661
6,10,14,8674.295,8.674295
6,10,15,7397.922,7.397921999999999
6,10,16,5979.238,5.9792380000000005
6,10,17,4155.376,4.155376
6,10,18,2523.935,2.523935
6,10,19,761.458,0.761458
6,10,20,0.0,0.0
6,10,21,0.0,0.0
6,10,22,0.0,0.0
6,10,23,0.0,0.0
6,11,0,0.0,0.0
6,11,1,0.0,0.0
6,11,2,0.0,0.0
6,11,3,0.0,0.0
6,11,4,0.0,0.0
6,11,5,272.624,0.27262400000000003
6,11,6,2521.944,2.521944
6,11,7,3817.414,3.8174140000000003
6,11,8,5132.105,5.132104999999999
6,11,9,6606.676,6.606676
6,11,10,7456.449,7.456448999999999
6,11,11,7941.048,7.941047999999999
6,11,12,8133.07,8.13307
6,11,13,7865.304,7.865304
6,11,14,7040.911,7.040911
6,11,15,5988.198,5.988198000000001
6,11,16,4865.326,4.865326
6,11,17,3299.318,3.2993180000000004
6,11,18,1698.493,1.698493
6,11,19,476.385,0.476385
6,11,20,0.0,0.0
6,11,21,0.0,0.0
6,11,22,0.0,0.0
6,11,23,0.0,0.0
6,12,0,0.0,0.0
6,12,1,0.0,0.0
6,12,2,0.0,0.0
6,12,3,0.0,0.0
6,12,4,0.0,0.0
6,12,5,236.772,0.23677199999999998
6,12,6,2498.092,2.498092
6,12,7,3396.913,3.396913
6,12,8,4784.303,4.7843029999999995
6,12,9,5816.347,5.8163469999999995
6,12,10,6794.522,6.794522
6,12,11,7422.382,7.422382
6,12,12,7665.341,7.665341000000001
6,12,13,7414.683,7.414683
6,12,14,6833.892,6.833892
6,12,15,5854.084,5.854083999999999
6,12,16,4498.259,4.498259
6,12,17,3192.618,3.192618
6,12,18,1624.861,1.624861
6,12,19,458.943,0.458943
6,12,20,0.0,0.0
6,12,21,0.0,0.0
6,12,22,0.0,0.0
6,12,23,0.0,0.0
6,13,0,0.0,0.0
6,13,1,0.0,0.0
6,13,2,0.0,0.0
6,13,3,0.0,0.0
6,13,4,0.0,0.0
6,13,5,51.553,0.051552999999999995
6,13,6,759.211,0.759211
6,13,7,1226.517,1.226517
6,13,8,1836.991,1.836991
6,13,9,2468.987,2.4689870000000003
6,13,10,3217.05,3.21705
6,13,11,3572.065,3.5720650000000003
6,13,12,3698.707,3.6987069999999997
6,13,13,3564.852,3.5648519999999997
6,13,14,3186.874,3.186874
6,13,15,2621.146,2.621146
6,13,16,1789.008,1.789008
6,13,17,1109.079,1.109079
6,13,18,521.531,0.521531
6,13,19,118.151,0.11815099999999999
6,13,20,0.0,0.0
6,13,21,0.0,0.0
6,13,22,0.0,0.0
6,13,23,0.0,0.0
6,14,0,0.0,0.0
6,14,1,0.0,0.0
6,14,2,0.0,0.0
6,14,3,0.0,0.0
6,14,4,0.0,0.0
6,14,5,78.189,0.078189
6,14,6,1163.495,1.163495
6,14,7,1674.335,1.6743350000000001
6,14,8,2398.809,2.3988090000000004
6,14,9,3421.969,3.4219690000000003
6,14,10,4026.867,4.026867
6,14,11,4415.704,4.415704
6,14,12,4593.499,4.5934989999999996
6,14,13,4397.597,4.397596999999999
6,14,14,3883.013,3.883013
6,14,15,3213.519,3.213519
6,14,16,2262.965,2.2629650000000003
6,14,17,1457.443,1.457443
6,14,18,720.114,0.720114
6,14,19,164.26,0.16426
6,14,20,0.0,0.0
6,14,21,0.0,0.0
6,14,22,0.0,0.0
6,14,23,0.0,0.0
6,15,0,0.0,0.0
6,15,1,0.0,0.0
6,15,2,0.0,0.0
6,15,3,0.0,0.0
6,15,4,0.0,0.0
6,15,5,1.197,0.0011970000000000001
6,15,6,221.253,0.22125299999999998
6,15,7,495.488,0.495488
6,15,8,849.982,0.849982
6,15,9,1212.181,1.212181
6,15,10,1565.671,1.565671
6,15,11,1878.751,1.878751
6,15,12,1970.89,1.97089
6,15,13,1903.56,1.90356
6,15,14,1623.967,1.6239670000000002
6,15,15,1283.806,1.283806
6,15,16,902.091,0.902091
6,15,17,546.891,0.546891
6,15,18,250.424,0.250424
6,15,19,41.417,0.041417
6,15,20,0.0,0.0
6,15,21,0.0,0.0
6,15,22,0.0,0.0
6,15,23,0.0,0.0
6,16,0,0.0,0.0
6,16,1,0.0,0.0
6,16,2,0.0,0.0
6,16,3,0.0,0.0
6,16,4,0.0,0.0
6,16,5,375.812,0.37581200000000003
6,16,6,2701.66,2.70166
6,16,7,4111.249,4.111249
6,16,8,5811.658,5.811658
6,16,9,7258.969,7.2589690000000004
6,16,10,8097.83,8.09783
6,16,11,8861.525,8.861525
6,16,12,9162.519,9.162519
6,16,13,8873.179,8.873179
6,16,14,8214.854,8.214853999999999
6,16,15,7093.213,7.0932129999999995
6,16,16,5811.216,5.811216
6,16,17,3965.42,3.96542
6,16,18,2190.099,2.190099
6,16,19,772.839,0.772839
6,16,20,0.0,0.0
6,16,21,0.0,0.0
6,16,22,0.0,0.0
6,16,23,0.0,0.0
6,17,0,0.0,0.0
6,17,1,0.0,0.0
6,17,2,0.0,0.0
6,17,3,0.0,0.0
6,17,4,0.0,0.0
6,17,5,269.179,0.26917899999999995
6,17,6,2487.951,2.487951
6,17,7,3745.293,3.745293
6,17,8,4949.691,4.949691
6,17,9,6250.558,6.250558
6,17,10,7022.835,7.022835
6,17,11,7813.065,7.813065
6,17,12,8032.036,8.032036
6,17,13,7771.422,7.771421999999999
6,17,14,7085.858,7.085858
6,17,15,6166.475,6.166475
6,17,16,4973.893,4.973893
6,17,17,3336.454,3.3364540000000003
6,17,18,1727.051,1.727051
6,17,19,510.912,0.510912
6,17,20,0.0,0.0
6,17,21,0.0,0.0
6,17,22,0.0,0.0
6,17,23,0.0,0.0
6,18,0,0.0,0.0
6,18,1,0.0,0.0
6,18,2,0.0,0.0
6,18,3,0.0,0.0
6,18,4,0.0,0.0
6,18,5,303.506,0.303506
6,18,6,2481.905,2.4819050000000002
6,18,7,3880.037,3.8800369999999997
6,18,8,5408.227,5.408227
6,18,9,6492.749,6.492749
6,18,10,7475.928,7.475928
6,18,11,8165.982,8.165982
6,18,12,8420.001,8.420001000000001
6,18,13,8167.089,8.167089
6,18,14,7571.941,7.571941
6,18,15,6366.047,6.366047
6,18,16,5148.6,5.1486
6,18,17,3467.021,3.4670210000000004
6,18,18,2048.246,2.0482460000000002
6,18,19,550.599,0.5505990000000001
6,18,20,0.0,0.0
6,18,21,0.0,0.0
6,18,22,0.0,0.0
6,18,23,0.0,0.0
6,19,0,0.0,0.0
6,19,1,0.0,0.0
6,19,2,0.0,0.0
6,19,3,0.0,0.0
6,19,4,0.0,0.0
6,19,5,209.811,0.209811
6,19,6,2414.66,2.41466
6,19,7,3241.689,3.241689
6,19,8,4548.626,4.5486260000000005
6,19,9,5519.45,5.51945
6,19,10,6452.484,6.452484
6,19,11,7047.523,7.047523
6,19,12,7273.108,7.273108000000001
6,19,13,7164.371,7.164371
6,19,14,6666.187,6.666187
6,19,15,5910.279,5.910279
6,19,16,4479.409,4.4794089999999995
6,19,17,3130.257,3.130257
6,19,18,1560.498,1.560498
6,19,19,469.682,0.46968200000000004
6,19,20,0.0,0.0
6,19,21,0.0,0.0
6,19,22,0.0,0.0
6,19,23,0.0,0.0
6,20,0,0.0,0.0
6,20,1,0.0,0.0
6,20,2,0.0,0.0
6,20,3,0.0,0.0
6,20,4,0.0,0.0
6,20,5,184.794,0.184794
6,20,6,2319.649,2.319649
6,20,7,3063.414,3.0634140000000003
6,20,8,4391.957,4.3919570000000006
6,20,9,5460.552,5.460552
6,20,10,6320.753,6.320753
6,20,11,6953.382,6.9533819999999995
6,20,12,7093.902,7.093902
6,20,13,6892.558,6.892558
6,20,14,6394.062,6.394062
6,20,15,5418.102,5.418102
6,20,16,4293.12,4.29312
6,20,17,2762.952,2.7629520000000003
6,20,18,1528.234,1.5282339999999999
6,20,19,357.664,0.357664
6,20,20,0.0,0.0
6,20,21,0.0,0.0
6,20,22,0.0,0.0
6,20,23,0.0,0.0
6,21,0,0.0,0.0
6,21,1,0.0,0.0
6,21,2,0.0,0.0
6,21,3,0.0,0.0
6,21,4,0.0,0.0
6,21,5,251.191,0.251191
