timestamp,power_in_watts,sm_clock,step
1736645701.7370484,272.751,1845,to_device
1736645701.739655,272.751,1845,to_device
1736645701.7422528,272.751,1845,to_device
1736645701.7450025,273.269,1845,to_device
1736645701.7480838,273.269,1845,to_device
1736645701.750931,273.269,1875,forward
1736645701.755088,273.269,1875,forward
1736645701.7579205,273.269,1875,forward
1736645701.7605195,273.269,1875,forward
1736645701.7631392,273.269,1875,forward
1736645701.765731,273.269,1875,forward
1736645701.7686408,273.269,1890,forward
1736645701.7744389,273.269,1890,backward
1736645701.7770443,273.269,1890,backward
1736645701.779796,273.269,1890,backward
1736645701.7823937,273.269,1890,backward
1736645701.7849898,273.269,1890,backward
1736645701.7878673,273.269,1890,backward
1736645701.790656,273.269,1845,backward
1736645701.7949584,273.269,1845,backward
1736645701.7975602,273.269,1845,backward
1736645701.8001568,273.269,1845,backward
1736645701.802761,273.269,1845,backward
1736645701.805365,273.269,1845,backward
1736645701.8083282,273.269,1845,backward
1736645701.8112886,273.269,1755,backward
1736645701.8148224,273.269,1755,backward
1736645701.817417,273.269,1755,backward
1736645701.820092,273.269,1755,idle
1736645701.8227203,273.269,1755,idle
1736645701.8254046,273.269,1755,idle
1736645701.8284206,273.269,1755,idle
1736645701.831359,273.269,1830,idle
1736645701.834775,273.269,1830,idle
1736645701.8374398,273.269,1830,to_device
1736645701.8400407,273.269,1830,to_device
1736645701.842636,273.269,1830,to_device
1736645701.8452525,273.903,1830,to_device
1736645701.8486974,273.903,1830,to_device
1736645701.851622,273.903,1875,to_device
1736645701.856327,273.903,1875,forward
1736645701.8589425,273.903,1875,forward
1736645701.8615513,273.903,1875,forward
1736645701.8641503,273.903,1875,forward
1736645701.8667471,273.903,1875,forward
1736645701.869718,273.903,1890,forward
1736645701.874486,273.903,1890,backward
1736645701.8771489,273.903,1890,backward
1736645701.879747,273.903,1890,backward
1736645701.882438,273.903,1890,backward
1736645701.8850424,273.903,1890,backward
1736645701.8877928,273.903,1890,backward
1736645701.890818,273.903,1830,backward
1736645701.8949184,273.903,1830,backward
1736645701.897518,273.903,1830,backward
1736645701.90013,273.903,1830,backward
1736645701.9027295,273.903,1830,backward
1736645701.9053378,273.903,1830,backward
1736645701.9083252,273.903,1830,backward
1736645701.9112067,273.903,1740,backward
1736645701.9147706,273.903,1740,backward
1736645701.9173827,273.903,1740,backward
1736645701.920008,273.903,1740,idle
1736645701.9226222,273.903,1740,idle
1736645701.9252532,273.903,1740,idle
1736645701.92825,273.903,1740,idle
1736645701.9312668,273.903,1830,idle
1736645701.9348097,273.903,1830,idle
1736645701.9374144,273.903,1830,to_device
1736645701.940014,273.903,1830,to_device
1736645701.9426627,273.903,1830,to_device
1736645701.9452803,275.198,1830,to_device
1736645701.948236,275.198,1830,to_device
1736645701.95111,275.198,1875,to_device
1736645701.9550314,275.198,1875,forward
1736645701.9576488,275.198,1875,forward
1736645701.9602723,275.198,1875,forward
1736645701.9628706,275.198,1875,forward
1736645701.965507,275.198,1875,forward
1736645701.9684443,275.198,1875,forward
1736645701.9732685,275.198,1890,backward
1736645701.976334,275.198,1890,backward
1736645701.9789336,275.198,1890,backward
