0,1,2,3,4
"{'Conv2d': [1736173159.7227619, 1736173159.723519, 0.12457059], 'ReLU': [1736173159.7244277, 1736173159.724441, 0.00219646], 'MaxPool2d': [1736173159.7235482, 1736173159.7235875, 0.00647171], 'AdaptiveAvgPool2d': [1736173159.723588, 1736173159.7237155, 0.02098403], 'Flatten': [1736173159.7237158, 1736173159.7237248, 0.00149045], 'Linear': [1736173159.7244577, 1736173159.724483, 0.00415758], 'Dropout': [1736173159.7244413, 1736173159.7244573, 0.00262791]}","{'Conv2d': [1736173175.861131, 1736173175.8619053, 0.12733886], 'ReLU': [1736173175.8628318, 1736173175.8628454, 0.0022347], 'MaxPool2d': [1736173175.8619459, 1736173175.8619897, 0.00721378], 'AdaptiveAvgPool2d': [1736173175.8619905, 1736173175.8621225, 0.02171974], 'Flatten': [1736173175.8621233, 1736173175.8621345, 0.00184265], 'Linear': [1736173175.8628623, 1736173175.8628871, 0.00407735], 'Dropout': [1736173175.862846, 1736173175.8628619, 0.00262676]}","{'Conv2d': [1736173191.833868, 1736173191.8346262, 0.12442421], 'ReLU': [1736173191.8355422, 1736173191.8355553, 0.00215199], 'MaxPool2d': [1736173191.8346639, 1736173191.8347044, 0.00665161], 'AdaptiveAvgPool2d': [1736173191.8347049, 1736173191.8348346, 0.02128515], 'Flatten': [1736173191.8348353, 1736173191.8348444, 0.00148683], 'Linear': [1736173191.8355715, 1736173191.8355963, 0.00406922], 'Dropout': [1736173191.8355558, 1736173191.8355713, 0.00254326]}","{'Conv2d': [1736173207.9274323, 1736173207.9281893, 0.12339136], 'ReLU': [1736173207.9290993, 1736173207.9291127, 0.00217635], 'MaxPool2d': [1736173207.9282193, 1736173207.9282591, 0.00649019], 'AdaptiveAvgPool2d': [1736173207.9282596, 1736173207.9283907, 0.02137488], 'Flatten': [1736173207.9283912, 1736173207.9284, 0.00143795], 'Linear': [1736173207.929129, 1736173207.9291537, 0.0040418], 'Dropout': [1736173207.9291131, 1736173207.9291286, 0.00252612]}","{'Conv2d': [1736173224.1183574, 1736173224.119115, 0.12367995], 'ReLU': [1736173224.1200283, 1736173224.1200423, 0.00229613], 'MaxPool2d': [1736173224.1191454, 1736173224.1191854, 0.00653815], 'AdaptiveAvgPool2d': [1736173224.119186, 1736173224.119317, 0.02140465], 'Flatten': [1736173224.1193175, 1736173224.1193268, 0.00151778], 'Linear': [1736173224.1200588, 1736173224.1200838, 0.00408634], 'Dropout': [1736173224.1200428, 1736173224.1200583, 0.00252964]}"
"{'Conv2d': [1736173159.7527995, 1736173159.7535534, 0.12402148], 'ReLU': [1736173159.7544892, 1736173159.7545016, 0.00203957], 'MaxPool2d': [1736173159.753582, 1736173159.753621, 0.00643249], 'AdaptiveAvgPool2d': [1736173159.7536216, 1736173159.753749, 0.0209448], 'Flatten': [1736173159.7537498, 1736173159.753793, 0.00709927], 'Linear': [1736173159.7545178, 1736173159.754542, 0.00400069], 'Dropout': [1736173159.754502, 1736173159.7545173, 0.00251024]}","{'Conv2d': [1736173175.8915138, 1736173175.8922691, 0.12452948], 'ReLU': [1736173175.8931708, 1736173175.8931844, 0.00224059], 'MaxPool2d': [1736173175.8922982, 1736173175.8923376, 0.00648591], 'AdaptiveAvgPool2d': [1736173175.8923383, 1736173175.8924673, 0.02126592], 'Flatten': [1736173175.8924677, 1736173175.8924766, 0.00145442], 'Linear': [1736173175.8932016, 1736173175.8932261, 0.00404878], 'Dropout': [1736173175.8931851, 1736173175.893201, 0.00263367]}","{'Conv2d': [1736173191.8638859, 1736173191.864642, 0.12407207], 'ReLU': [1736173191.8655503, 1736173191.8655632, 0.00211286], 'MaxPool2d': [1736173191.864671, 1736173191.8647103, 0.00645597], 'AdaptiveAvgPool2d': [1736173191.8647108, 1736173191.864841, 0.0213634], 'Flatten': [1736173191.8648417, 1736173191.8648512, 0.00156508], 'Linear': [1736173191.865579, 1736173191.8656037, 0.00406922], 'Dropout': [1736173191.8655634, 1736173191.8655784, 0.00246501]}","{'Conv2d': [1736173207.9592497, 1736173207.9600027, 0.12273068], 'ReLU': [1736173207.9609141, 1736173207.9609282, 0.00229294], 'MaxPool2d': [1736173207.9600322, 1736173207.9600713, 0.0063736], 'AdaptiveAvgPool2d': [1736173207.960072, 1736173207.960204, 0.02149147], 'Flatten': [1736173207.9602044, 1736173207.9602134, 0.00147681], 'Linear': [1736173207.9609451, 1736173207.9609761, 0.00505224], 'Dropout': [1736173207.9609287, 1736173207.960945, 0.00264271]}","{'Conv2d': [1736173224.1490166, 1736173224.1497777, 0.12422479], 'ReLU': [1736173224.1506765, 1736173224.1506896, 0.00214046], 'MaxPool2d': [1736173224.1498077, 1736173224.1498473, 0.00646031], 'AdaptiveAvgPool2d': [1736173224.1498477, 1736173224.1499789, 0.02140465], 'Flatten': [1736173224.1499794, 1736173224.1499887, 0.00151778], 'Linear': [1736173224.1507063, 1736173224.1507306, 0.00396959], 'Dropout': [1736173224.15069, 1736173224.1507056, 0.00252964]}"
"{'Conv2d': [1736173159.7828562, 1736173159.783613, 0.12443986], 'ReLU': [1736173159.7845209, 1736173159.784534, 0.00215445], 'MaxPool2d': [1736173159.7836416, 1736173159.783681, 0.00646713], 'AdaptiveAvgPool2d': [1736173159.7836816, 1736173159.783809, 0.02092878], 'Flatten': [1736173159.78381, 1736173159.7838216, 0.00192034], 'Linear': [1736173159.7845504, 1736173159.7845757, 0.00415211], 'Dropout': [1736173159.7845345, 1736173159.7845502, 0.00258531]}","{'Conv2d': [1736173175.9216208, 1736173175.922377, 0.12468671], 'ReLU': [1736173175.923284, 1736173175.923297, 0.00212266], 'MaxPool2d': [1736173175.922407, 1736173175.9224472, 0.00664314], 'AdaptiveAvgPool2d': [1736173175.9224477, 1736173175.922577, 0.02130523], 'Flatten': [1736173175.9225774, 1736173175.9225867, 0.00153303], 'Linear': [1736173175.9233134, 1736173175.923343, 0.00487426], 'Dropout': [1736173175.9232976, 1736173175.923313, 0.00251575]}","{'Conv2d': [1736173191.8938513, 1736173191.8946068, 0.1246723], 'ReLU': [1736173191.8955135, 1736173191.8955266, 0.00216377], 'MaxPool2d': [1736173191.894636, 1736173191.8946755, 0.00653064], 'AdaptiveAvgPool2d': [1736173191.8946757, 1736173191.8948052, 0.02136228], 'Flatten': [1736173191.8948057, 1736173191.894816, 0.00169167], 'Linear': [1736173191.8955426, 1736173191.8955674, 0.00409149], 'Dropout': [1736173191.8955271, 1736173191.8955424, 0.00251784]}","{'Conv2d': [1736173207.9896395, 1736173207.9903977, 0.12364557], 'ReLU': [1736173207.9913056, 1736173207.9913185, 0.00209964], 'MaxPool2d': [1736173207.9904275, 1736173207.9904673, 0.00649334], 'AdaptiveAvgPool2d': [1736173207.9904678, 1736173207.9905992, 0.02142412], 'Flatten': [1736173207.9905999, 1736173207.9906092, 0.00151641], 'Linear': [1736173207.9913354, 1736173207.9913602, 0.00404375], 'Dropout': [1736173207.991319, 1736173207.991335, 0.00260511]}","{'Conv2d': [1736173224.1793587, 1736173224.1801143, 0.1233108], 'ReLU': [1736173224.1810215, 1736173224.181035, 0.00221796], 'MaxPool2d': [1736173224.1801436, 1736173224.1801836, 0.00653715], 'AdaptiveAvgPool2d': [1736173224.1801841, 1736173224.1803155, 0.02144028], 'Flatten': [1736173224.180316, 1736173224.1803248, 0.00143973], 'Linear': [1736173224.1810508, 1736173224.1810756, 0.0040468], 'Dropout': [1736173224.1810355, 1736173224.1810505, 0.00245143]}"
"{'Conv2d': [1736173159.8129044, 1736173159.8136618, 0.12443484], 'ReLU': [1736173159.8145752, 1736173159.8145878, 0.00207587], 'MaxPool2d': [1736173159.813691, 1736173159.81373, 0.00642345], 'AdaptiveAvgPool2d': [1736173159.8137305, 1736173159.8138578, 0.02091539], 'Flatten': [1736173159.8138583, 1736173159.813867, 0.00144919], 'Linear': [1736173159.8146038, 1736173159.8146284, 0.00403424], 'Dropout': [1736173159.8145883, 1736173159.8146036, 0.00250671]}","{'Conv2d': [1736173175.9517496, 1736173175.952508, 0.12504049], 'ReLU': [1736173175.9534068, 1736173175.9534194, 0.00208335], 'MaxPool2d': [1736173175.9525375, 1736173175.952577, 0.00652522], 'AdaptiveAvgPool2d': [1736173175.9525776, 1736173175.9527063, 0.02122662], 'Flatten': [1736173175.952707, 1736173175.9527159, 0.00145442], 'Linear': [1736173175.9534357, 1736173175.9534605, 0.00408809], 'Dropout': [1736173175.95342, 1736173175.9534352, 0.00251575]}","{'Conv2d': [1736173191.923827, 1736173191.9245832, 0.12479032], 'ReLU': [1736173191.9254887, 1736173191.9255013, 0.00208508], 'MaxPool2d': [1736173191.924612, 1736173191.9246519, 0.00656998], 'AdaptiveAvgPool2d': [1736173191.924652, 1736173191.9247818, 0.02140162], 'Flatten': [1736173191.9247823, 1736173191.9247916, 0.00153431], 'Linear': [1736173191.9255176, 1736173191.9255419, 0.0040128], 'Dropout': [1736173191.925502, 1736173191.925517, 0.0024785]}","{'Conv2d': [1736173208.020657, 1736173208.0214148, 0.12356781], 'ReLU': [1736173208.022329, 1736173208.0223422, 0.00213852], 'MaxPool2d': [1736173208.021446, 1736173208.0214858, 0.00649334], 'AdaptiveAvgPool2d': [1736173208.0214863, 1736173208.0216177, 0.02142412], 'Flatten': [1736173208.0216181, 1736173208.021628, 0.00159417], 'Linear': [1736173208.0223591, 1736173208.022384, 0.00404375], 'Dropout': [1736173208.0223427, 1736173208.0223584, 0.00256623]}","{'Conv2d': [1736173224.2097242, 1736173224.2104883, 0.12471162], 'ReLU': [1736173224.2114027, 1736173224.2114158, 0.00214014], 'MaxPool2d': [1736173224.2105198, 1736173224.210561, 0.0067317], 'AdaptiveAvgPool2d': [1736173224.2105615, 1736173224.2106931, 0.02147919], 'Flatten': [1736173224.2106936, 1736173224.2107031, 0.00155646], 'Linear': [1736173224.2114322, 1736173224.2114568, 0.00400789], 'Dropout': [1736173224.2114162, 1736173224.2114317, 0.00252925]}"
"{'Conv2d': [1736173159.8429453, 1736173159.8437028, 0.12443484], 'ReLU': [1736173159.844644, 1736173159.8446572, 0.00215421], 'MaxPool2d': [1736173159.843738, 1736173159.843784, 0.00755931], 'AdaptiveAvgPool2d': [1736173159.8437848, 1736173159.8439138, 0.02118957], 'Flatten': [1736173159.8439143, 1736173159.843924, 0.00160586], 'Linear': [1736173159.844674, 1736173159.8446994, 0.00415174], 'Dropout': [1736173159.8446577, 1736173159.8446736, 0.00262422]}","{'Conv2d': [1736173175.981876, 1736173175.9826348, 0.12427143], 'ReLU': [1736173175.9835348, 1736173175.9835477, 0.00210828], 'MaxPool2d': [1736173175.9826636, 1736173175.9827032, 0.00648101], 'AdaptiveAvgPool2d': [1736173175.9827037, 1736173175.9828327, 0.02112185], 'Flatten': [1736173175.9828331, 1736173175.9828424, 0.00152265], 'Linear': [1736173175.9835641, 1736173175.983589, 0.00406039], 'Dropout': [1736173175.9835482, 1736173175.9835634, 0.0024987]}","{'Conv2d': [1736173191.954011, 1736173191.9547682, 0.12494769], 'ReLU': [1736173191.955682, 1736173191.9556952, 0.00216377], 'MaxPool2d': [1736173191.954805, 1736173191.9548478, 0.00708142], 'AdaptiveAvgPool2d': [1736173191.954848, 1736173191.9549778, 0.02140162], 'Flatten': [1736173191.9549782, 1736173191.954987, 0.00145562], 'Linear': [1736173191.9557111, 1736173191.9557362, 0.00413083], 'Dropout': [1736173191.9556956, 1736173191.955711, 0.00251784]}","{'Conv2d': [1736173208.052453, 1736173208.0532103, 0.12349004], 'ReLU': [1736173208.0541203, 1736173208.0541341, 0.00225517], 'MaxPool2d': [1736173208.0532403, 1736173208.0532804, 0.00653222], 'AdaptiveAvgPool2d': [1736173208.0532808, 1736173208.053411, 0.02122971], 'Flatten': [1736173208.0534117, 1736173208.0534213, 0.00155529], 'Linear': [1736173208.0541508, 1736173208.0541754, 0.00400487], 'Dropout': [1736173208.0541346, 1736173208.0541503, 0.00256623]}","{'Conv2d': [1736173224.2402534, 1736173224.2410107, 0.12358318], 'ReLU': [1736173224.2419136, 1736173224.241931, 0.00284055], 'MaxPool2d': [1736173224.241041, 1736173224.2410808, 0.00649823], 'AdaptiveAvgPool2d': [1736173224.2410812, 1736173224.2412121, 0.02136246], 'Flatten': [1736173224.2412126, 1736173224.2412217, 0.00147864], 'Linear': [1736173224.2419486, 1736173224.2419746, 0.00424136], 'Dropout': [1736173224.2419314, 1736173224.2419481, 0.00272381]}"
"{'Conv2d': [1736173159.8740168, 1736173159.874774, 0.12439568], 'ReLU': [1736173159.875681, 1736173159.8756998, 0.00309422], 'MaxPool2d': [1736173159.8748045, 1736173159.8748443, 0.00654096], 'AdaptiveAvgPool2d': [1736173159.874845, 1736173159.874972, 0.02087623], 'Flatten': [1736173159.8749726, 1736173159.8749814, 0.00144919], 'Linear': [1736173159.8757162, 1736173159.8757408, 0.00403424], 'Dropout': [1736173159.8757002, 1736173159.8757155, 0.00250671]}","{'Conv2d': [1736173176.011955, 1736173176.0127115, 0.12388101], 'ReLU': [1736173176.0136144, 1736173176.013627, 0.00206924], 'MaxPool2d': [1736173176.0127409, 1736173176.0127811, 0.00659814], 'AdaptiveAvgPool2d': [1736173176.0127816, 1736173176.0129108, 0.02116089], 'Flatten': [1736173176.0129113, 1736173176.0129204, 0.0014836], 'Linear': [1736173176.0136433, 1736173176.0136678, 0.00402135], 'Dropout': [1736173176.0136273, 1736173176.0136428, 0.00253775]}","{'Conv2d': [1736173191.9841099, 1736173191.9848647, 0.12426744], 'ReLU': [1736173191.9857743, 1736173191.9857883, 0.00231579], 'MaxPool2d': [1736173191.984894, 1736173191.9849336, 0.0065156], 'AdaptiveAvgPool2d': [1736173191.9849343, 1736173191.9850643, 0.02139158], 'Flatten': [1736173191.9850647, 1736173191.9850733, 0.00141302], 'Linear': [1736173191.9858053, 1736173191.9858303, 0.00412131], 'Dropout': [1736173191.9857888, 1736173191.9858048, 0.00262979]}","{'Conv2d': [1736173208.0840764, 1736173208.0848315, 0.12353123], 'ReLU': [1736173208.0857394, 1736173208.0857575, 0.00296444], 'MaxPool2d': [1736173208.0848618, 1736173208.0849009, 0.00639694], 'AdaptiveAvgPool2d': [1736173208.0849013, 1736173208.085033, 0.02153118], 'Flatten': [1736173208.0850337, 1736173208.0850427, 0.00148222], 'Linear': [1736173208.0857747, 1736173208.0858004, 0.00421262], 'Dropout': [1736173208.085758, 1736173208.0857742, 0.00265239]}","{'Conv2d': [1736173224.2706668, 1736173224.2714262, 0.12401464], 'ReLU': [1736173224.2723389, 1736173224.2723522, 0.00218048], 'MaxPool2d': [1736173224.2714567, 1736173224.2715015, 0.00732017], 'AdaptiveAvgPool2d': [1736173224.2715018, 1736173224.271633, 0.0214154], 'Flatten': [1736173224.2716334, 1736173224.2716422, 0.00144067], 'Linear': [1736173224.2723684, 1736173224.272393, 0.00401052], 'Dropout': [1736173224.2723527, 1736173224.272368, 0.00249197]}"
"{'Conv2d': [1736173159.9039092, 1736173159.904667, 0.12494605], 'ReLU': [1736173159.9055676, 1736173159.9055805, 0.00212306], 'MaxPool2d': [1736173159.9046957, 1736173159.904735, 0.00648713], 'AdaptiveAvgPool2d': [1736173159.9047356, 1736173159.904868, 0.02182035], 'Flatten': [1736173159.9048684, 1736173159.9048777, 0.00153332], 'Linear': [1736173159.9055972, 1736173159.9056225, 0.00416749], 'Dropout': [1736173159.905581, 1736173159.905597, 0.00263417]}","{'Conv2d': [1736173176.0418124, 1736173176.0425792, 0.12555983], 'ReLU': [1736173176.0434847, 1736173176.0434978, 0.00214732], 'MaxPool2d': [1736173176.0426087, 1736173176.0426483, 0.00648101], 'AdaptiveAvgPool2d': [1736173176.0426488, 1736173176.042778, 0.02116089], 'Flatten': [1736173176.0427787, 1736173176.0427883, 0.00156169], 'Linear': [1736173176.043514, 1736173176.0435386, 0.00402135], 'Dropout': [1736173176.0434983, 1736173176.0435135, 0.0024987]}","{'Conv2d': [1736173192.0141435, 1736173192.0149002, 0.12458144], 'ReLU': [1736173192.015806, 1736173192.015823, 0.00278679], 'MaxPool2d': [1736173192.0149305, 1736173192.01497, 0.0065156], 'AdaptiveAvgPool2d': [1736173192.0149705, 1736173192.0151002, 0.02135233], 'Flatten': [1736173192.0151007, 1736173192.0151093, 0.00141302], 'Linear': [1736173192.01584, 1736173192.0158706, 0.00502408], 'Dropout': [1736173192.0158234, 1736173192.0158396, 0.00266904]}","{'Conv2d': [1736173208.1146178, 1736173208.1153758, 0.1239993], 'ReLU': [1736173208.1162844, 1736173208.1162975, 0.00214532], 'MaxPool2d': [1736173208.1154058, 1736173208.1154459, 0.00655297], 'AdaptiveAvgPool2d': [1736173208.1154466, 1736173208.1155777, 0.02145317], 'Flatten': [1736173208.1155782, 1736173208.115587, 0.00144321], 'Linear': [1736173208.1163142, 1736173208.1163385, 0.00397859], 'Dropout': [1736173208.116298, 1736173208.116314, 0.00261339]}","{'Conv2d': [1736173224.3015542, 1736173224.302311, 0.12358633], 'ReLU': [1736173224.3032176, 1736173224.3032308, 0.00214154], 'MaxPool2d': [1736173224.3023415, 1736173224.3023806, 0.00638568], 'AdaptiveAvgPool2d': [1736173224.302381, 1736173224.3025117, 0.02133753], 'Flatten': [1736173224.3025122, 1736173224.302521, 0.00144067], 'Linear': [1736173224.3032467, 1736173224.303271, 0.00397158], 'Dropout': [1736173224.3032312, 1736173224.3032465, 0.00249197]}"
"{'Conv2d': [1736173159.9339101, 1736173159.9346666, 0.12474947], 'ReLU': [1736173159.9355838, 1736173159.935597, 0.00216238], 'MaxPool2d': [1736173159.9346964, 1736173159.9347365, 0.00660508], 'AdaptiveAvgPool2d': [1736173159.934737, 1736173159.9348688, 0.02174171], 'Flatten': [1736173159.9348693, 1736173159.9348783, 0.00149401], 'Linear': [1736173159.9356134, 1736173159.9356384, 0.00412817], 'Dropout': [1736173159.9355977, 1736173159.9356132, 0.00255554]}","{'Conv2d': [1736173176.0718336, 1736173176.0725915, 0.12411526], 'ReLU': [1736173176.073504, 1736173176.0735176, 0.00222541], 'MaxPool2d': [1736173176.0726204, 1736173176.0726597, 0.00644197], 'AdaptiveAvgPool2d': [1736173176.0726602, 1736173176.0727897, 0.02119993], 'Flatten': [1736173176.0727904, 1736173176.0727997, 0.00152265], 'Linear': [1736173176.0735335, 1736173176.073558, 0.00402135], 'Dropout': [1736173176.073518, 1736173176.0735333, 0.0024987]}","{'Conv2d': [1736173192.0441728, 1736173192.0449283, 0.12438519], 'ReLU': [1736173192.045839, 1736173192.0458531, 0.00231579], 'MaxPool2d': [1736173192.0449579, 1736173192.044998, 0.0065941], 'AdaptiveAvgPool2d': [1736173192.0449984, 1736173192.0451293, 0.02154859], 'Flatten': [1736173192.0451298, 1736173192.0451388, 0.00149152], 'Linear': [1736173192.04587, 1736173192.0458956, 0.00419982], 'Dropout': [1736173192.0458536, 1736173192.0458696, 0.00262979]}","{'Conv2d': [1736173208.1450975, 1736173208.1458557, 0.12403831], 'ReLU': [1736173208.1467614, 1736173208.1467752, 0.00226233], 'MaxPool2d': [1736173208.1458855, 1736173208.145925, 0.00647496], 'AdaptiveAvgPool2d': [1736173208.1459255, 1736173208.1460571, 0.02153118], 'Flatten': [1736173208.1460578, 1736173208.1460671, 0.00152122], 'Linear': [1736173208.1467974, 1736173208.1468234, 0.00425163], 'Dropout': [1736173208.1467757, 1736173208.1467967, 0.00343251]}","{'Conv2d': [1736173224.3320084, 1736173224.3327665, 0.12381995], 'ReLU': [1736173224.3336723, 1736173224.3336859, 0.00221941], 'MaxPool2d': [1736173224.3327973, 1736173224.3328366, 0.00642462], 'AdaptiveAvgPool2d': [1736173224.332837, 1736173224.332968, 0.02137646], 'Flatten': [1736173224.3329685, 1736173224.3329804, 0.00194685], 'Linear': [1736173224.3337018, 1736173224.3337266, 0.00404946], 'Dropout': [1736173224.3336864, 1736173224.3337016, 0.00249197]}"
"{'Conv2d': [1736173159.9641936, 1736173159.9649525, 0.12514263], 'ReLU': [1736173159.9658556, 1736173159.9658697, 0.00231964], 'MaxPool2d': [1736173159.9649842, 1736173159.9650242, 0.00660508], 'AdaptiveAvgPool2d': [1736173159.9650245, 1736173159.9651523, 0.02107334], 'Flatten': [1736173159.9651527, 1736173159.965162, 0.00153332], 'Linear': [1736173159.9658873, 1736173159.9659126, 0.00416749], 'Dropout': [1736173159.9658701, 1736173159.9658868, 0.00275212]}","{'Conv2d': [1736173176.1018457, 1736173176.1026013, 0.12401648], 'ReLU': [1736173176.1035, 1736173176.103513, 0.00215238], 'MaxPool2d': [1736173176.10263, 1736173176.1026697, 0.00653542], 'AdaptiveAvgPool2d': [1736173176.1026704, 1736173176.1028, 0.02124991], 'Flatten': [1736173176.1028004, 1736173176.1028097, 0.00152624], 'Linear': [1736173176.1035292, 1736173176.1035535, 0.00399169], 'Dropout': [1736173176.1035137, 1736173176.103529, 0.00250459]}","{'Conv2d': [1736173192.0741992, 1736173192.0749571, 0.1243813], 'ReLU': [1736173192.0758724, 1736173192.075886, 0.00223018], 'MaxPool2d': [1736173192.074987, 1736173192.0750268, 0.00653403], 'AdaptiveAvgPool2d': [1736173192.0750272, 1736173192.0751572, 0.02132363], 'Flatten': [1736173192.0751576, 1736173192.075167, 0.00152591], 'Linear': [1736173192.0759032, 1736173192.0759287, 0.00418647], 'Dropout': [1736173192.0758865, 1736173192.0759027, 0.00266056]}","{'Conv2d': [1736173208.175554, 1736173208.1763096, 0.1229708], 'ReLU': [1736173208.1772282, 1736173208.177242, 0.00225065], 'MaxPool2d': [1736173208.1763456, 1736173208.1763852, 0.00644151], 'AdaptiveAvgPool2d': [1736173208.1763859, 1736173208.1765168, 0.02130356], 'Flatten': [1736173208.1765175, 1736173208.1765265, 0.00147456], 'Linear': [1736173208.177259, 1736173208.177284, 0.00407445], 'Dropout': [1736173208.1772423, 1736173208.1772587, 0.0026775]}","{'Conv2d': [1736173224.362489, 1736173224.3632455, 0.12352111], 'ReLU': [1736173224.3641534, 1736173224.3641672, 0.00225588], 'MaxPool2d': [1736173224.3632755, 1736173224.363315, 0.00646031], 'AdaptiveAvgPool2d': [1736173224.3633158, 1736173224.363447, 0.02140337], 'Flatten': [1736173224.3634472, 1736173224.3634565, 0.00151762], 'Linear': [1736173224.3641837, 1736173224.364208, 0.00396714], 'Dropout': [1736173224.3641677, 1736173224.364183, 0.00248922]}"
"{'Conv2d': [1736173159.9942913, 1736173159.995048, 0.12468587], 'ReLU': [1736173159.9959588, 1736173159.9959736, 0.00243558], 'MaxPool2d': [1736173159.9950776, 1736173159.995117, 0.00648178], 'AdaptiveAvgPool2d': [1736173159.9951177, 1736173159.9952447, 0.02093811], 'Flatten': [1736173159.9952452, 1736173159.995254, 0.00145349], 'Linear': [1736173159.995991, 1736173159.996017, 0.0042819], 'Dropout': [1736173159.995974, 1736173159.9959905, 0.00271056]}","{'Conv2d': [1736173176.132014, 1736173176.1327715, 0.12432956], 'ReLU': [1736173176.1336918, 1736173176.1337047, 0.00211325], 'MaxPool2d': [1736173176.1328087, 1736173176.132848, 0.00645715], 'AdaptiveAvgPool2d': [1736173176.1328487, 1736173176.132978, 0.02121077], 'Flatten': [1736173176.1329784, 1736173176.1329875, 0.0014871], 'Linear': [1736173176.1337206, 1736173176.1337464, 0.0042265], 'Dropout': [1736173176.133705, 1736173176.1337204, 0.00254373]}","{'Conv2d': [1736173192.1041894, 1736173192.1049466, 0.12426392], 'ReLU': [1736173192.1058502, 1736173192.1058671, 0.00277794], 'MaxPool2d': [1736173192.1049762, 1736173192.1050158, 0.0064949], 'AdaptiveAvgPool2d': [1736173192.1050162, 1736173192.1051466, 0.02140188], 'Flatten': [1736173192.1051471, 1736173192.1051562, 0.00148678], 'Linear': [1736173192.1058855, 1736173192.1059127, 0.00446035], 'Dropout': [1736173192.1058679, 1736173192.105885, 0.00281707]}","{'Conv2d': [1736173208.2067542, 1736173208.2075126, 0.12343646], 'ReLU': [1736173208.2084272, 1736173208.2084405, 0.00217304], 'MaxPool2d': [1736173208.207543, 1736173208.207582, 0.0063639], 'AdaptiveAvgPool2d': [1736173208.2075825, 1736173208.2077138, 0.02138117], 'Flatten': [1736173208.2077143, 1736173208.2077236, 0.00151337], 'Linear': [1736173208.208457, 1736173208.2084818, 0.00403565], 'Dropout': [1736173208.208441, 1736173208.2084565, 0.00252228]}","{'Conv2d': [1736173224.3929582, 1736173224.3937154, 0.1234855], 'ReLU': [1736173224.3946185, 1736173224.394633, 0.00237173], 'MaxPool2d': [1736173224.3937438, 1736173224.3937838, 0.00653198], 'AdaptiveAvgPool2d': [1736173224.3937843, 1736173224.3939147, 0.02126781], 'Flatten': [1736173224.3939154, 1736173224.3939247, 0.00151635], 'Linear': [1736173224.3946493, 1736173224.394674, 0.00404361], 'Dropout': [1736173224.3946333, 1736173224.3946488, 0.00252725]}"
"{'Conv2d': [1736173160.0242865, 1736173160.0250437, 0.12476444], 'ReLU': [1736173160.0259871, 1736173160.0260017, 0.00239629], 'MaxPool2d': [1736173160.0250728, 1736173160.0251124, 0.00652106], 'AdaptiveAvgPool2d': [1736173160.0251129, 1736173160.0252411, 0.02113453], 'Flatten': [1736173160.0252416, 1736173160.025251, 0.00153206], 'Linear': [1736173160.026019, 1736173160.0260441, 0.00412477], 'Dropout': [1736173160.0260022, 1736173160.0260189, 0.00274985]}","{'Conv2d': [1736173176.162104, 1736173176.162862, 0.12444696], 'ReLU': [1736173176.1637638, 1736173176.1637778, 0.00230892], 'MaxPool2d': [1736173176.1628926, 1736173176.1629326, 0.00657456], 'AdaptiveAvgPool2d': [1736173176.1629333, 1736173176.1630623, 0.02117164], 'Flatten': [1736173176.1630628, 1736173176.163072, 0.00152624], 'Linear': [1736173176.163795, 1736173176.1638205, 0.00418737], 'Dropout': [1736173176.1637783, 1736173176.1637945, 0.00266113]}","{'Conv2d': [1736173192.1341937, 1736173192.1349516, 0.1243813], 'ReLU': [1736173192.135859, 1736173192.1358733, 0.00234756], 'MaxPool2d': [1736173192.1349814, 1736173192.1350205, 0.00641665], 'AdaptiveAvgPool2d': [1736173192.135021, 1736173192.1351502, 0.02120625], 'Flatten': [1736173192.135151, 1736173192.1351597, 0.00144766], 'Linear': [1736173192.13589, 1736173192.1359158, 0.0042256], 'Dropout': [1736173192.1358738, 1736173192.1358893, 0.00254318]}","{'Conv2d': [1736173208.2371852, 1736173208.2379441, 0.12351406], 'ReLU': [1736173208.2388444, 1736173208.2388608, 0.0026775], 'MaxPool2d': [1736173208.2379742, 1736173208.238014, 0.00648032], 'AdaptiveAvgPool2d': [1736173208.2380145, 1736173208.238145, 0.02126475], 'Flatten': [1736173208.2381456, 1736173208.2381551, 0.00155217], 'Linear': [1736173208.238879, 1736173208.2389107, 0.00516097], 'Dropout': [1736173208.2388613, 1736173208.2388785, 0.00279391]}","{'Conv2d': [1736173224.4230735, 1736173224.4238305, 0.12344662], 'ReLU': [1736173224.4247391, 1736173224.4247572, 0.00295494], 'MaxPool2d': [1736173224.42386, 1736173224.4239, 0.0064931], 'AdaptiveAvgPool2d': [1736173224.4239006, 1736173224.4240315, 0.02134557], 'Flatten': [1736173224.424032, 1736173224.4240413, 0.00151635], 'Linear': [1736173224.424775, 1736173224.4248002, 0.00412137], 'Dropout': [1736173224.424758, 1736173224.4247744, 0.00268278]}"
